code,currency,date,fund_name,nav_per_unit,repurchase_price,sale_price,source,status,total_nav,units
001,TZS,2025-08-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,44125583833.0,44125583833.0
001,TZS,2025-08-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43232831471.0,43232831471.0
001,TZS,2025-08-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43232831471.0,43232831471.0
001,TZS,2025-08-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43232831471.0,43232831471.0
001,TZS,2025-08-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43232831471.0,43232831471.0
001,TZS,2025-08-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43125417925.0,43125417925.0
001,TZS,2025-08-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,43070152763.0,43070152763.0
001,TZS,2025-08-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,42822173266.0,42822173266.0
001,TZS,2025-08-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,42136948029.0,42136948029.0
001,TZS,2025-08-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,42136948029.0,42136948029.0
001,TZS,2025-08-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,42136948029.0,42136948029.0
001,TZS,2025-07-31,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,41891379585.0,41891379585.0
001,TZS,2025-07-30,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,41177144749.0,41177144749.0
001,TZS,2025-07-29,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,40891873389.0,40891873389.0
001,TZS,2025-07-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,40704072428.0,40704072428.0
001,TZS,2025-07-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,40199290655.0,40199290655.0
001,TZS,2025-07-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,40199290655.0,40199290655.0
001,TZS,2025-07-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,40199290655.0,40199290655.0
001,TZS,2025-07-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,39918503639.0,39918503639.0
001,TZS,2025-07-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,39718293688.0,39718293688.0
001,TZS,2025-07-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,39597682478.0,39597682478.0
001,TZS,2025-07-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,39459415846.0,39459415846.0
001,TZS,2025-07-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38635090647.0,38635090647.0
001,TZS,2025-07-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38635090647.0,38635090647.0
001,TZS,2025-07-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38635090647.0,38635090647.0
001,TZS,2025-07-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38314624871.0,38314624871.0
001,TZS,2025-07-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38163219590.0,38163219590.0
001,TZS,2025-07-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,38045123069.0,38045123069.0
001,TZS,2025-07-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37916756913.0,37916756913.0
001,TZS,2025-07-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37523679757.0,37523679757.0
001,TZS,2025-07-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37523679757.0,37523679757.0
001,TZS,2025-07-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37523679757.0,37523679757.0
001,TZS,2025-07-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37369500001.0,37369500001.0
001,TZS,2025-07-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,37131780053.0,37131780053.0
001,TZS,2025-07-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,36851103935.0,36851103935.0
001,TZS,2025-07-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,36342061726.0,36342061726.0
001,TZS,2025-07-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,36342061726.0,36342061726.0
001,TZS,2025-07-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,36342061726.0,36342061726.0
001,TZS,2025-07-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,36342061726.0,36342061726.0
001,TZS,2025-07-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,35894626145.0,35894626145.0
001,TZS,2025-07-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,35423676298.0,35423676298.0
001,TZS,2025-07-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,35398903150.0,35398903150.0
001,TZS,2025-06-30,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,35244878844.0,35244878844.0
001,TZS,2025-06-29,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,34277525205.0,34277525205.0
001,TZS,2025-06-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,34277525205.0,34277525205.0
001,TZS,2025-06-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,34277525205.0,34277525205.0
001,TZS,2025-06-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,34010737212.0,34010737212.0
001,TZS,2025-06-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33680744529.0,33680744529.0
001,TZS,2025-06-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33516895717.0,33516895717.0
001,TZS,2025-06-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33387673376.0,33387673376.0
001,TZS,2025-06-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33060686839.0,33060686839.0
001,TZS,2025-06-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33060686839.0,33060686839.0
001,TZS,2025-06-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,33060686839.0,33060686839.0
001,TZS,2025-06-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32922254565.0,32922254565.0
001,TZS,2025-06-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32761082403.0,32761082403.0
001,TZS,2025-06-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32709503215.0,32709503215.0
001,TZS,2025-06-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32660767449.0,32660767449.0
001,TZS,2025-06-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32374970991.0,32374970991.0
001,TZS,2025-06-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32374970991.0,32374970991.0
001,TZS,2025-06-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32374970991.0,32374970991.0
001,TZS,2025-06-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,32204763358.0,32204763358.0
001,TZS,2025-06-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,31982705825.0,31982705825.0
001,TZS,2025-06-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,31306534005.0,31306534005.0
001,TZS,2025-06-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,31070776108.0,31070776108.0
001,TZS,2025-06-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,30630019545.0,30630019545.0
001,TZS,2025-06-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,30630019545.0,30630019545.0
001,TZS,2025-06-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,30630019545.0,30630019545.0
001,TZS,2025-06-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,30369168409.0,30369168409.0
001,TZS,2025-06-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,29974003427.0,29974003427.0
001,TZS,2025-06-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,29658015361.0,29658015361.0
001,TZS,2025-06-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,29313172741.0,29313172741.0
001,TZS,2025-06-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,28696704874.0,28696704874.0
001,TZS,2025-05-31,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,28696704874.0,28696704874.0
001,TZS,2025-05-30,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,28435359861.0,28435359861.0
001,TZS,2025-05-29,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,28268841987.0,28268841987.0
001,TZS,2025-05-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,28050497733.0,28050497733.0
001,TZS,2025-05-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,27758622291.0,27758622291.0
001,TZS,2025-05-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,27601491937.0,27601491937.0
001,TZS,2025-05-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26932526466.0,26932526466.0
001,TZS,2025-05-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26932526466.0,26932526466.0
001,TZS,2025-05-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26932526466.0,26932526466.0
001,TZS,2025-05-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26719321807.0,26719321807.0
001,TZS,2025-05-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26565539533.0,26565539533.0
001,TZS,2025-05-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26439554224.0,26439554224.0
001,TZS,2025-05-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,26258559018.0,26258559018.0
001,TZS,2025-05-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25861193467.0,25861193467.0
001,TZS,2025-05-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25861193467.0,25861193467.0
001,TZS,2025-05-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25861193467.0,25861193467.0
001,TZS,2025-05-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25669698222.0,25669698222.0
001,TZS,2025-05-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25370495248.0,25370495248.0
001,TZS,2025-05-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,25142739691.0,25142739691.0
001,TZS,2025-05-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,24950505985.0,24950505985.0
001,TZS,2025-05-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,24292380861.0,24292380861.0
001,TZS,2025-05-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,24292380861.0,24292380861.0
001,TZS,2025-05-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,24292380861.0,24292380861.0
001,TZS,2025-05-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,23878407970.0,23878407970.0
001,TZS,2025-05-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,23598640478.0,23598640478.0
001,TZS,2025-05-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,23411257766.0,23411257766.0
001,TZS,2025-05-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,23131230205.0,23131230205.0
001,TZS,2025-05-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,22487478736.0,22487478736.0
001,TZS,2025-05-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,22487478736.0,22487478736.0
001,TZS,2025-05-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,22487478736.0,22487478736.0
001,TZS,2025-05-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,21851155734.0,21851155734.0
001,TZS,2025-04-30,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,21851155734.0,21851155734.0
001,TZS,2025-04-29,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,21362924916.0,21362924916.0
001,TZS,2025-04-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,21157325310.0,21157325310.0
001,TZS,2025-04-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20593607494.0,20593607494.0
001,TZS,2025-04-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20593607494.0,20593607494.0
001,TZS,2025-04-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20593607494.0,20593607494.0
001,TZS,2025-04-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20394118828.0,20394118828.0
001,TZS,2025-04-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20212990661.0,20212990661.0
001,TZS,2025-04-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,20144111034.0,20144111034.0
001,TZS,2025-04-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19610338287.0,19610338287.0
001,TZS,2025-04-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19610338287.0,19610338287.0
001,TZS,2025-04-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19610338287.0,19610338287.0
001,TZS,2025-04-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19610338287.0,19610338287.0
001,TZS,2025-04-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19610338287.0,19610338287.0
001,TZS,2025-04-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19570329183.0,19570329183.0
001,TZS,2025-04-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19462049703.0,19462049703.0
001,TZS,2025-04-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19425157912.0,19425157912.0
001,TZS,2025-04-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19044542257.0,19044542257.0
001,TZS,2025-04-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19044542257.0,19044542257.0
001,TZS,2025-04-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,19044542257.0,19044542257.0
001,TZS,2025-04-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,18788633094.0,18788633094.0
001,TZS,2025-04-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,18595042059.0,18595042059.0
001,TZS,2025-04-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,18424335649.0,18424335649.0
001,TZS,2025-04-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,17569249772.0,17569249772.0
001,TZS,2025-04-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,17569249772.0,17569249772.0
001,TZS,2025-04-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,17569249772.0,17569249772.0
001,TZS,2025-04-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,17569249772.0,17569249772.0
001,TZS,2025-04-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,17245607722.0,17245607722.0
001,TZS,2025-04-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,16804200511.0,16804200511.0
001,TZS,2025-04-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15653882020.0,15653882020.0
001,TZS,2025-03-31,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15653882020.0,15653882020.0
001,TZS,2025-03-30,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15512933771.0,15512933771.0
001,TZS,2025-03-29,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15512933771.0,15512933771.0
001,TZS,2025-03-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15512933771.0,15512933771.0
001,TZS,2025-03-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,15169200340.0,15169200340.0
001,TZS,2025-03-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14905388351.0,14905388351.0
001,TZS,2025-03-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14623268656.0,14623268656.0
001,TZS,2025-03-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14504084005.0,14504084005.0
001,TZS,2025-03-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14132467864.0,14132467864.0
001,TZS,2025-03-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14132467864.0,14132467864.0
001,TZS,2025-03-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14132467864.0,14132467864.0
001,TZS,2025-03-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,14008658317.0,14008658317.0
001,TZS,2025-03-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13816166749.0,13816166749.0
001,TZS,2025-03-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13682068271.0,13682068271.0
001,TZS,2025-03-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13551206375.0,13551206375.0
001,TZS,2025-03-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13219833478.0,13219833478.0
001,TZS,2025-03-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13219833478.0,13219833478.0
001,TZS,2025-03-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13219833478.0,13219833478.0
001,TZS,2025-03-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,13065185743.0,13065185743.0
001,TZS,2025-03-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12899579480.0,12899579480.0
001,TZS,2025-03-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12704706815.0,12704706815.0
001,TZS,2025-03-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12537529606.0,12537529606.0
001,TZS,2025-03-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12198083106.0,12198083106.0
001,TZS,2025-03-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12198083106.0,12198083106.0
001,TZS,2025-03-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,12198083106.0,12198083106.0
001,TZS,2025-03-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,11998611577.0,11998611577.0
001,TZS,2025-03-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,11785943139.0,11785943139.0
001,TZS,2025-03-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,11605590762.0,11605590762.0
001,TZS,2025-03-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,11385042960.0,11385042960.0
001,TZS,2025-03-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10834950710.0,10834950710.0
001,TZS,2025-03-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10834950710.0,10834950710.0
001,TZS,2025-02-28,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10834950710.0,10834950710.0
001,TZS,2025-02-27,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10610079907.0,10610079907.0
001,TZS,2025-02-26,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10377053879.0,10377053879.0
001,TZS,2025-02-25,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10220405964.0,10220405964.0
001,TZS,2025-02-24,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,10078376675.0,10078376675.0
001,TZS,2025-02-23,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9873109238.0,9873109238.0
001,TZS,2025-02-22,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9873109238.0,9873109238.0
001,TZS,2025-02-21,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9873109238.0,9873109238.0
001,TZS,2025-02-20,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9727676220.0,9727676220.0
001,TZS,2025-02-19,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9641738578.0,9641738578.0
001,TZS,2025-02-18,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9581153208.0,9581153208.0
001,TZS,2025-02-17,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9533239613.0,9533239613.0
001,TZS,2025-02-16,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9284025954.0,9284025954.0
001,TZS,2025-02-15,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9284025954.0,9284025954.0
001,TZS,2025-02-14,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9284025954.0,9284025954.0
001,TZS,2025-02-13,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9178329470.0,9178329470.0
001,TZS,2025-02-12,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9083760098.0,9083760098.0
001,TZS,2025-02-11,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,9012362529.0,9012362529.0
001,TZS,2025-02-10,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8892876607.0,8892876607.0
001,TZS,2025-02-09,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8420324926.0,8420324926.0
001,TZS,2025-02-08,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8420324926.0,8420324926.0
001,TZS,2025-02-07,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8420324926.0,8420324926.0
001,TZS,2025-02-06,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8218908055.0,8218908055.0
001,TZS,2025-02-05,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8129848888.0,8129848888.0
001,TZS,2025-02-04,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,8002404583.0,8002404583.0
001,TZS,2025-02-03,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,7808305559.0,7808305559.0
001,TZS,2025-02-02,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,7259682650.0,7259682650.0
001,TZS,2025-02-01,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,7259682650.0,7259682650.0
001,TZS,2025-01-31,SanlamAllianz Pesa Money Market Fund,1.0,1.0,1.0,sanlam-pesa,extracted,7259682650.0,7259682650.0
