date,fund_name,nav_per_unit,repurchase_price,sale_price,source,status,total_nav,units
2025-03-25,Wekeza Maisha Fund,997.9434,977.9845,997.9434,utt-amis,extracted,21244619727.3228,21288402.0973
2025-03-25,Watoto Fund,736.919,729.5498,736.919,utt-amis,extracted,27398843040.722,37180263.255
2025-03-25,Jikimu Fund,186.1829,182.4593,186.1829,utt-amis,extracted,34848281508.2762,187172283.7347
2025-03-25,Liquid Fund,445.6352,445.6352,445.6352,utt-amis,extracted,1545836158582.73,3468837706.7437
2025-03-25,Bond Fund,120.3417,120.3417,120.3417,utt-amis,extracted,836887554363.167,6954262847.2745
2025-03-25,Umoja Fund,1132.9694,1121.6397,1132.9694,utt-amis,extracted,382080518224.246,337238157.7489
2025-03-25,Wekeza Maisha Fund,997.9434,977.9845,997.9434,utt-amis,extracted,21244619727.3228,21288402.0973
2025-03-25,Watoto Fund,736.919,729.5498,736.919,utt-amis,extracted,27398843040.722,37180263.255
2025-03-25,Jikimu Fund,186.1829,182.4593,186.1829,utt-amis,extracted,34848281508.2762,187172283.7347
2025-03-25,Liquid Fund,445.6352,445.6352,445.6352,utt-amis,extracted,1545836158582.73,3468837706.7437
2025-03-25,Bond Fund,120.3417,120.3417,120.3417,utt-amis,extracted,836887554363.167,6954262847.2745
2025-03-24,Umoja Fund,1132.8272,1121.499,1132.8272,utt-amis,extracted,382069901080.118,337271109.6069
2025-03-24,Wekeza Maisha Fund,997.7212,977.7668,997.7212,utt-amis,extracted,21170324713.2033,21218677.8653
2025-03-24,Watoto Fund,736.7344,729.3671,736.7344,utt-amis,extracted,27323514161.883,37087333.2996
2025-03-24,Jikimu Fund,186.1419,182.419,186.1419,utt-amis,extracted,34785636434.4745,186877003.7112
2025-03-24,Liquid Fund,445.5054,445.5054,445.5054,utt-amis,extracted,1540212927485.98,3457225904.5796
2025-03-24,Bond Fund,120.309,120.309,120.309,utt-amis,extracted,834130617924.761,6933232626.0588
2025-03-24,Umoja Fund,1132.8272,1121.499,1132.8272,utt-amis,extracted,382069901080.118,337271109.6069
2025-03-24,Wekeza Maisha Fund,997.7212,977.7668,997.7212,utt-amis,extracted,21170324713.2033,21218677.8653
2025-03-24,Watoto Fund,736.7344,729.3671,736.7344,utt-amis,extracted,27323514161.883,37087333.2996
2025-03-24,Jikimu Fund,186.1419,182.419,186.1419,utt-amis,extracted,34785636434.4745,186877003.7112
